"alg-geom/9711020","Kalle Karu","Kalle Karu","Semistable reduction in characteristic 0 for families of surfaces and
  three-folds","AMS-LaTeX, 7 pages",,,,"alg-geom math.AG",,"  Let F:X->B be a morphism of varieties in characteristic zero. The problem of
semistable reduction of F was stated as a problem in the combinatorics of
polyhedral complexes by Abramovich and Karu (alg-geom/9707012). In this paper
we solve the combinatorial problem when the relative dimension of F is not
bigger than 3.
","[{""version"":""v1"",""created"":""Mon, 17 Nov 1997 23:52:43 GMT""}]","2007-05-23"
"hep-ph/9711364","Erwin Mirkes","J.H. Kuehn and E. Mirkes","CP Violation from Charged Higgs Exchange in Hadronic Tau Decays with
  Unpolarized Beams","Talk given by E. Mirkes at the International Europhysics Conference
  on High-Energy Physics (HEP 97), Jerusalem, Israel, 19-26 Aug 1997. Latex, 4
  pages. The complete paper, including figures, is also available via anonymous
  ftp at ftp://ttpux2.physik.uni-karlsruhe.de/ , or via www at
  http://www-ttp.physik.uni-karlsruhe.de/cgi-bin/preprints/",,,"TTP97-48","hep-ph",,"  CP violating signals in semileptonic $\tau$ decays induced by an exotic
scalar exchange are studied in a completely model-independent way. These can be
observed in decays of unpolarized single $\tau$'s even if their rest frame
cannot be reconstructed. No beam polarization is required. The importance of
the two-meson channel, in particular the $K\pi$ final state is emphasized.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 09:59:59 GMT""}]","2007-05-23"
"hep-ph/9711365","U. Meissner","Ulf-G. Mei{\ss}ner","Chiral nucleon dynamics","46 pp, LaTeX, uses epsf, lectures delivered at the 12th Annual
  Hampton University Graduate Studies (HUGS) at CEBAF, Newport News, June 2-20,
  1997, to appear in the proceedings",,,"KFA-IKP(TH)-97-20","hep-ph nucl-th",,"  These lectures give an introduction to baryon chiral perturbation theory. I
show in detail how to construct the chiral effective pion-nucleon Lagrangian in
the one loop approximation. Particular emphasis is put on the physics related
to electromagnetic probes, as manifest in pion photo- and electroproduction,
Compton scattering off nucleons and the electroweak form factors of the
nucleon. Other topics discussed in some detail are the meaning of low-energy
theorems, pion-nucleon scattering, the reaction $\pi N \to \pi \pi N$ and
isospin violation in the pion-nucleon system. The chiral predictions are
confronted with the existing data. Some remaining problems and new developments
are outlined.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 12:46:26 GMT""}]","2007-05-23"
"hep-ph/9711366","Erwin Mirkes","E. Mirkes, S. Willfahrt and D. Zeppenfeld","Jet Production in DIS at NLO Including Z and W Exchange","Talk given by E. Mirkes at the International Europhysics Conference
  on High-Energy Physics (HEP 97), Jerusalem, Israel, 19-26 Aug 1997. Latex, 2
  pages, 1 figure. The complete paper, including figures, is also available via
  anonymous ftp at ftp://ttpux2.physik.uni-karlsruhe.de/ , or via www at
  http://www-ttp.physik.uni-karlsruhe.de/cgi-bin/preprints/",,,"TTP97-47","hep-ph",,"  Next-to-leading order QCD predictions for 1-jet and 2-jet cross sections in
deep inelastic scattering with complete neutral current ($\gamma^*$ and $Z$)
and charged current ($W^\pm$) exchange are presented.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 10:22:33 GMT""}]","2007-05-23"
"hep-ph/9711367","Alexandre Andrianov","N.V.Krasnikov and R.Rodenberg","Update of the electromagnetic effective coupling constant
  $\alpha(M^2_Z)$","Latex, 9 pages","Nuovo Cim.A111:217-222,1998",,"PITHA 97/45","hep-ph",,"  We recalculate the hadronic contribution to the effective electromagnetic
coupling constant $\alpha(M^2_Z)$ using quasi-analytical approximations for the
cross-section of $e^{+}e^{-} \to hadrons$ proposed earlier by one of the
authors(N.V.K.,Mod.Phys.Lett.A9(1994)2825). We find that $\alpha^{-1}(M^2_Z) =
128.98 \pm 0.06$.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 13:09:18 GMT""}]","2011-01-25"
"hep-ph/9711368","Katsuhiko Suzuki","K. Suzuki, W. Weise (Munich, Tech. U.)","Chiral Constituent quarks and their role in quark distribution functions
  of nucleon and pion","33 pages, LaTeX with epsfig.sty, 6 PostScript figures","Nucl.Phys. A634 (1998) 141-165","10.1016/S0375-9474(98)00132-8",,"hep-ph",,"  We investigate the structure of constituent quarks and study implications for
quark distribution functions of hadrons. Constituent quarks are constructed by
dressing bare quarks with Goldstone bosons using the chiral quark model. We
calculate resulting corrections to the twist-2 structure functions $f_1(x)$,
$g_1(x)$ and $h_1(x)$. The Goldstone boson fluctuations produce a flavor
asymmetry of the quark distribution in the nucleon in agreement with
experimental data. They also generate significant depolarization effects which
reduce the fraction of the nucleon spin carried by quarks. Corrections to the
transversity spin structure function $h_1(x)$ differ from those to $g_1(x)$,
and in particular we find a large reduction (40%) of the $d$-quark tensor
charge, which is consistent with recent lattice calculations. We also study the
pion structure function and find the momentum fraction carried by the sea
quarks in the pion to be considerably larger than that in the nucleon.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 14:12:29 GMT""}]","2009-10-30"
"hep-th/9711107","Michael Gutperle","M.B. Green (DAMTP, University of Cambridge, UK) and M. Gutperle
  (Princeton University, USA)","D-particle bound states and the D-instanton measure","12 pages, harvmac(b), no figures, references added, typos corrected,
  version to appear in JHEP","JHEP 9801:005,1998","10.1088/1126-6708/1998/01/005","DAMTP-97-121, PUPT-1745","hep-th",,"  A connection is made between the Witten index of relevance to threshold bound
states of D-particles in the type IIA superstring theory and the measure that
enters D-instanton sums for processes dominated by single multiply-charged
D-instantons in the type IIB theory.
","[{""version"":""v1"",""created"":""Mon, 17 Nov 1997 23:48:12 GMT""},{""version"":""v2"",""created"":""Fri, 30 Jan 1998 15:10:55 GMT""}]","2010-02-03"
"hep-th/9711113","Andreas Fring","A. G. Bytsko, A. Fring","Anyonic Interpretation of Virasoro Characters and the Thermodynamic
  Bethe Ansatz","20 pages (Latex), minor typos corrections and three references added","Nucl.Phys. B521 (1998) 573-591","10.1016/S0550-3213(98)00222-3",,"hep-th",,"  Employing factorized versions of characters as products of quantum
dilogarithms corresponding to irreducible representations of the Virasoro
algebra, we obtain character formulae which admit an anyonic quasi-particle
interpretation in the context of minimal models in conformal field theories. We
propose anyonic thermodynamic Bethe ansatz equations, together with their
corresponding equation for the Virasoro central charge, on the base of an
analysis of the classical limit for the characters and the requirement that the
scattering matrices are asymptotically phaseless.
","[{""version"":""v1"",""created"":""Mon, 17 Nov 1997 20:19:38 GMT""},{""version"":""v2"",""created"":""Mon, 24 Nov 1997 17:25:26 GMT""}]","2009-10-30"
"hep-th/9711120",,"Marcus T. Grisaru, Marcia E. Knutt-Wehlau, Warren Siegel","A Superspace Normal Coordinate Derivation of the Density Formula","16 pages, latex","Nucl.Phys. B523 (1998) 663-679","10.1016/S0550-3213(98)00151-5","BRX-TH-422, ITP-SB-97-56, WATPHYS-TH-97-10","hep-th",,"  Using normal coordinate expansions we derive by purely superspace methods the
density formula giving the component action corresponding to a superspace
supergravity-matter action.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 01:40:52 GMT""}]","2009-10-30"
"hep-th/9711122","Isbelia Martin","M.I.Caicedo, I. Martin and A. Restuccia","On the Geometry on Antisymmetric Fields","13 pages, latex, no figures",,,"SBF-Nov-97","hep-th",,"  The geometry of antisymmetric fields with nontrivial transitions over a base
manifold is described in terms of exact sequences of cohomology groups. This
formulation leads naturally to the appearance of nontrivial topological charges
associated to the periods of the curvature of the antisymmetric fields. The
relation between the partition functions of dual theories is carefully studied
under the most general assumptions, and new topological factors related to zero
modes and the Ray Singer torsion are found.
","[{""version"":""v1"",""created"":""Mon, 17 Nov 1997 22:28:16 GMT""}]","2007-05-23"
"hep-th/9711123","Theodore Tomaras","D.H. Tchrakian and T.N. Tomaras","Maxwell--Chern-Simons gauged non-relativistic O(3) model with self-dual
  vortices","12 pages, LateX, to appear in Mod. Phys. Lett. 1997","Mod.Phys.Lett.A12:2691-2698,1997","10.1142/S021773239700282X",,"hep-th",,"  A non-relativistic version of the 2+1 dimensional gauged Chern-Simons O(3)
sigma model, augmented by a Maxwell term, is presented and shown to support
topologically stable static self-dual vortices. Exactly like their counterparts
of the ungauged model, these vortices are shown to exhibit Hall behaviour in
their dynamics.
","[{""version"":""v1"",""created"":""Mon, 17 Nov 1997 17:08:59 GMT""}]","2014-11-18"
"hep-th/9711124","Brian R. Greene","Brian R. Greene","D-Brane Topology Changing Transitions","16 pages, 3 figures, Harvmac","Nucl.Phys. B525 (1998) 284-296","10.1016/S0550-3213(98)00246-6","CU-TP-869","hep-th",,"  We study D-branes on three-dimensional orbifold backgrounds that admit
topologically distinct resolutions differing by flop transitions. We show that
these distinct phases are part of the vacuum moduli space of the super
Yang-Mills gauge theory describing the D-brane dynamics. In this way we
establish that D-branes --- like fundamental strings --- allow for physically
smooth topology changing transitions.
","[{""version"":""v1"",""created"":""Mon, 17 Nov 1997 21:06:26 GMT""}]","2009-10-30"
"hep-th/9711125","V. P. Nair","V.P. Nair and S. Randjbar-Daemi","Solitons in a six-dimensional super Yang-Mills-tensor system and
  noncritical strings","Plain TeX, 10 pages","Phys.Lett. B418 (1998) 312-316","10.1016/S0370-2693(97)01531-1","IC/97/188, CCNY-HEP 97/8","hep-th",,"  In this letter we study a coupled system of six-dimensional N=1 tensor and
super Yang-Mills multiplets. We identify some of the solitonic states of this
system which exhibit stringy behaviour in six dimensions. A discussion of the
supercharges and energy for the tensor multiplet as well as zero modes is also
given. We speculate about the possible relationship between our solution and
what is known as tensionless strings.
","[{""version"":""v1"",""created"":""Mon, 17 Nov 1997 19:44:53 GMT""}]","2009-10-30"
"hep-th/9711126","Yee Jack Ng","D.-S. Lee, C.N. Leung, and Y.J. Ng","Chiral symmetry breaking in a uniform external magnetic field II.
  Symmetry restoration at high temperatures and chemical potentials","Latex; 12 pages; 8 postscript figures included","Phys.Rev.D57:5224-5229,1998","10.1103/PhysRevD.57.5224","NDHU-TH-97-01, UDHEP-11-97","hep-th hep-ph",,"  Chiral symmetry is dynamically broken in quenched, ladder QED at weak gauge
couplings when an external magnetic field is present. In this paper, we show
that chiral symmetry is restored above a critical chemical potential and the
corresponding phase transition is of first order. In contrast, the chiral
symmetry restoration at high temperatures (and at zero chemical potential) is a
second order phase transition.
","[{""version"":""v1"",""created"":""Mon, 17 Nov 1997 20:12:25 GMT""}]","2008-11-26"
"hep-th/9711127","Ergin Sezgin","I. Rudychev, E. Sezgin and P. Sundell","Supersymmetry in Dimensions Beyond Eleven","10 pages, latex, talk presented by the second author at STRINGS'97,
  Amsterdam","Nucl.Phys.Proc.Suppl. 68 (1998) 285-294","10.1016/S0920-5632(98)00162-5",,"hep-th",,"  Spacetime superalgebras with 64 or less number of real supercharges,
containing the type IIB Poincare superalgebra in (9,1) dimensions and the N=1
Poincare superalgebra in (10,1) are considered. The restriction D<14, and two
distinct possibilities arise: The N=(1,0) superalgebra in (11,3) dimensions,
and the N=(2,0) superalgebra in (10,2) dimensions. Emphasizing the former, we
describe superparticle and super Yang-Mills systems in (11,3) dimensions. We
also propose an N=(2,1) superstring theory in (n,n) dimensions as a possible
origin of super Yang-Mills in (8+n,n) dimensions.
","[{""version"":""v1"",""created"":""Mon, 17 Nov 1997 20:13:25 GMT""}]","2009-10-30"
"hep-th/9711128","Ergin Sezgin","I. Rudychev and E. Sezgin","Superparticles, p-Form Coordinates and the BPS Condition","14 pages, latex, expanded introduction, added references,
  restructured sections and changed title",,"10.1016/S0370-2693(98)00144-0","CTP TAMU-45/97","hep-th",,"  A model for $n$ superparticles in $(d-n,n)$ dimensions is studied. The target
space supersymmetry involves a product of $n$ momentum generators, and the
action has $n(n+1)/2$ local bosonic symmetries and $n$ local fermionic
symmetries. The precise relation between the symmetries presented here and
those existing in the literature is explained. A new model is proposed for
superparticles in arbitrary dimensions where coordinates are associated with
all the $p$-form charges occuring in the superalgebra. The model naturally
gives rise to the BPS condition for the charges.
","[{""version"":""v1"",""created"":""Mon, 17 Nov 1997 20:14:22 GMT""},{""version"":""v2"",""created"":""Fri, 30 Jan 1998 04:59:24 GMT""}]","2009-10-30"
"hep-th/9711129","Takanori Sugihara","Takanori Sugihara","Variational Calculation of the Effective Action","26 pages, REVTeX, 7 postscript figures, typos corrected and two
  references added","Phys.Rev. D57 (1998) 7373-7382","10.1103/PhysRevD.57.7373",,"hep-th",,"  An indication of spontaneous symmetry breaking is found in the
two-dimensional $\lambda\phi^4$ model, where attention is paid to the
functional form of an effective action. An effective energy, which is an
effective action for a static field, is obtained as a functional of the
classical field from the ground state of the hamiltonian $H[J]$ interacting
with a constant external field. The energy and wavefunction of the ground state
are calculated in terms of DLCQ (Discretized Light-Cone Quantization) under
antiperiodic boundary conditions. A field configuration that is physically
meaningful is found as a solution of the quantum mechanical Euler-Lagrange
equation in the $J\to 0$ limit. It is shown that there exists a nonzero field
configuration in the broken phase of $Z_2$ symmetry because of a boundary
effect.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 03:05:58 GMT""},{""version"":""v2"",""created"":""Thu, 19 Feb 1998 11:26:10 GMT""}]","2009-10-30"
"hep-th/9711130","Ashoke sen","Ashoke Sen","String Network","LaTeX file, 8 pages, 3 figures, reference added","JHEP 9803:005,1998","10.1088/1126-6708/1998/03/005","MRI-PHY/P971131","hep-th",,"  Type IIB string theory admits a BPS configuration in which three strings (of
different type) meet at a point. Using this three string configuration we
construct a string network and study its properties. In particular we prove
supersymmetry of this configuration. We also consider string lattices, which
can be used to construct BPS states in toroidally compactified string theory.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 09:03:44 GMT""},{""version"":""v2"",""created"":""Thu, 20 Nov 1997 09:48:20 GMT""},{""version"":""v3"",""created"":""Tue, 25 Nov 1997 08:23:02 GMT""},{""version"":""v4"",""created"":""Wed, 17 Dec 1997 09:48:25 GMT""}]","2009-10-30"
"hep-th/9711132",,"J. M. F. Labastida and Carlos Lozano","Mass Perturbations in Twisted N=4 Supersymmetric Gauge Theories","36 pages, phyzzx, a footnote and two references added","Nucl.Phys. B518 (1998) 37-58","10.1016/S0550-3213(98)00135-7",,"hep-th",,"  Mass perturbations of the twisted N=4 supersymmetric gauge theory considered
by Vafa and Witten to test S-duality are studied for the case of Kahler
four-manifolds. It is shown that the resulting mass-perturbed theory can be
regarded as an equivariant extension associated to a U(1) symmetry of the
twisted theory, which is only present for Kahler manifolds. In addition, it is
shown that the partition function, the only topological invariant of the
theory, remains invariant under the perturbation.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 10:44:06 GMT""},{""version"":""v2"",""created"":""Thu, 4 Dec 1997 14:23:25 GMT""}]","2009-10-30"
"hep-th/9711133","Jouko Mickelsson","Alan Carey, Jouko Mickelsson, and Michael Murray","Bundle Gerbes Applied to Quantum Field Theory","28 pages in Latex","Rev.Math.Phys.12:65-90,2000","10.1142/S0129055X00000046",,"hep-th",,"  This paper reviews recent work on a new geometric object called a bundle
gerbe and discusses some new examples arising in quantum field theory. One
application is to an Atiyah-Patodi-Singer index theory construction of the
bundle of fermionic Fock spaces parametrized by vector potentials in odd space
dimensions and a proof that this leads in a simple manner to the known
Schwinger terms (Mickelsson-Faddeev cocycle) for the gauge group action. This
gives an explicit computation of the Dixmier-Douady class of the associated
bundle gerbe. The method works also in other cases of fermions in external
fields (external gravitational field, for example) provided that the APS
theorem can be applied; however, we have worked out the details only in the
case of vector potentials. Another example, in which the bundle gerbe curvature
plays a role, arises from the WZW model on Riemann surfaces. A further example
is the `existence of string structures' question. We conclude by showing how
global Hamiltonian anomalies fit within this framework.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 11:24:09 GMT""}]","2008-11-26"
"hep-th/9711134","Richard Madden","Ram Brustein and Richard Madden","Graceful Exit in String Cosmology","6 pages, LateX. Contribution to the proceedings of the workshop
  Modern Modified Theories of Gravitation and Cosmology, 29-30 June, 1997,
  Ben-Gurion University, Beer-Sheva, Israel and the International Europhysics
  Conference on High-Energy Physics, 19-26 August, 1997, Jerusalem, Israel","Hadronic J.21:202-208,1998",,"BGU-PH-97/13","hep-th astro-ph gr-qc",,"  The graceful exit transition from a dilaton-driven inflationary phase to a
decelerated Friedmann-Robertson-Walker era requires certain classical and
quantum corrections to the string effective action. Classical corrections can
stabilize a high curvature string phase while the evolution is still in the
weakly coupled regime, and quantum corrections can induce violation of the null
energy condition, allowing evolution towards a decelerated phase.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 11:50:06 GMT""}]","2011-04-15"
"hep-th/9711136","Plamen Bojilov","P. Bozhilov","Tensionless branes and the null string critical dimension","12 pages, LaTeX 2.09. Title changed. Change in the transition from
  second class constraints to first class ones. Comments, conclusions,
  references, acknowledgments and report-no added","Mod.Phys.Lett.A13:2571-2583,1998","10.1142/S0217732398002734","JINR-E2-98-84","hep-th",,"  BRST quantization is carried out for a model of p-branes with second class
constraints. After extension of the phase space the constraint algebra
coincides with the one of null string when p=1. It is shown that in this case
one can or can not obtain critical dimension for the null string, depending on
the choice of the operator ordering and corresponding vacuum states. When p>1,
operator orderings leading to critical dimension in the p=1 case are not
allowed. Admissable orderings give no restrictions on the dimension of the
embedding space-time. Finally, a generalization to supersymmetric null branes
is proposed.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 14:30:35 GMT""},{""version"":""v2"",""created"":""Mon, 6 Apr 1998 23:39:28 GMT""}]","2011-04-15"
"hep-th/9711137","Vadim Zeitlin","I.V.Tyutin and Vad.Yu.Zeitlin (Lebedev Physical Institute)","Gauge Invariance of QED$_{2+1}$","15 pages, minor misprints corrected","Phys.Atom.Nucl. 61 (1998) 2165-2174; Yad.Fiz. 61 (1998) 2279-2288",,"FIAN/TD/97-16","hep-th hep-ph",,"  The problem of gauge invariance of the physical sector of (2+1)-dimensional
Maxwell-Chern-Simons quantum electrodynamics (QED$_{2+1}$) is studied. It is
shown that using Proca mass term for the infrared regularization one obtains
gauge-invariant fermion mass and the physical mass shell of QED$_{2+1}$ is
well-defined in all orders of the perturbation theory. We are demonstrating
also a class of gauges in the framework of QED$_{2+1}$, including transversal
and Feynman-like ones, where the physical sector is well defined and
independent of the gauge parameter.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 14:26:33 GMT""},{""version"":""v2"",""created"":""Tue, 20 Jan 1998 14:59:49 GMT""}]","2007-05-23"
"math/9711209",,"Fedor Nazarov, Sergei Treil, Alexander Volberg","Bellman functions and two weight inequalities for Haar multipliers",,,,"MSRI 1997-103","math.FA",,"  We give necessary and sufficient conditions for two weight norm inequalities
for Haar multipliers operators and for square functions. We also give
sufficient conditions for two weight norm inequalities for the Hilbert
transform.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 00:00:00 GMT""}]","2009-09-25"
"nucl-ex/9711006","Kenneth N. Barish","K.N. Barish (for the E864 Collaboration)","Strangelet Searches in High Energy Heavy Ion Collisions","Contribution to HYP'97 (International Conference on Hypernuclear and
  Strange Particle Physics, Brookhaven National Laboratory, October 13-18.)","Nucl.Phys. A639 (1998) 423-432","10.1016/S0375-9474(98)00308-X",,"nucl-ex",,"  In this contribution I concentrate on the recent results from experiment E864
at the BNL-AGS. E864's recent analysis have achieved sensitivities of
approximately $3\times 10^{-8}$ per 10% central interaction for the production
of charged strangelets and the first analysis for neutral strangelets is near
completion. I put the results in the context of coalescence and quark gluon
plasma strangelet production models.
","[{""version"":""v1"",""created"":""Mon, 17 Nov 1997 18:18:59 GMT""}]","2019-08-14"
"nucl-th/9711030",,"I.A. Pshenichnov (Institute for Nuclear Research, Moscow), I.N.
  Mishustin, J.P. Bondorf (Niels Bohr Institute), A.S. Botvina, A.S. Iljinov
  (Institute for Nuclear Research, Moscow)","Nuclear multifragmentation induced by electromagnetic fields of
  ultrarelativistic heavy ions","18 LaTeX pages including 4 figures, uses epsf.sty. Submitted to
  Phys.Rev. C","Phys.Rev.C57:1920-1926,1998","10.1103/PhysRevC.57.1920",,"nucl-th",,"  We study the disintegration of nuclei by strong electromagnetic fields
induced by ultrarelativistic heavy ions. The proposed multi-step model includes
1) the absorption of a virtual photon by a nucleus, 2) intranuclear cascades of
produced hadrons and 3) statistical decay of the excited residual nucleus. The
combined model describes well existing data on projectile fragmentation at
energy 200 GeV per nucleon. Electromagnetic multifragmentation of nuclei is
predicted to be an important reaction mechanism at RHIC and LHC energies.
","[{""version"":""v1"",""created"":""Mon, 17 Nov 1997 18:07:30 GMT""}]","2008-11-26"
"nucl-th/9711031","Kazuyuki Ochi","M. Hirata, K. Ochi, T. Takaki","Effect of $\rho N$ channel in the $\gamma N \to \pi \pi N$ reactions","11 pages, 8 ps figures, uses revtex.sty, here.sty, psfig.sty",,,"HUPD-9722","nucl-th",,"  A model for the two-pion photoproduction on the nucleon proposedearlier is
modified to simultaneously explain the total cross sections and the invariant
mass spectra. Using this model, we discuss the role of the $\rho $ meson in the
$\gamma N \to \pi \pi N$ reaction.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 01:29:13 GMT""}]","2007-05-23"
"nucl-th/9711032","Dr. Steffen A. Bass","S. A. Bass, M. Belkacem, M. Brandstetter, M. Bleicher, L. Gerland, J.
  Konopka, L. Neise, C. Spieles, S. Soff, H. Weber, H. Stoecker and W. Greiner","Are we close to the QGP? - Hadrochemical vs. microscopic analysis of
  particle production in ultrarelativistic heavy ion collisions","12 pages, 4 figures","Phys.Rev.Lett. 81 (1998) 4092-4095","10.1103/PhysRevLett.81.4092",,"nucl-th hep-ph",,"  Ratios of hadronic abundances are analyzed for pp and nucleus-nucleus
collisions at sqrt(s)=20 GeV using the microscopic transport model UrQMD.
Secondary interactions significantly change the primordial hadronic cocktail of
the system. A comparison to data shows a strong dependence on rapidity. Without
assuming thermal and chemical equilibrium, predicted hadron yields and ratios
agree with many of the data, the few observed discrepancies are discussed.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 09:15:59 GMT""}]","2009-10-30"
"nucl-th/9711033","Lysiane Mornas","J. Diaz Alonso, L. Mornas","Screening effects on the elastic nucleon-nucleon cross section in
  relativistic nuclear matter","33 pages + 11 figures, to appear in Nucl. Phys. A","Nucl.Phys.A629:679-716,1998","10.1016/S0375-9474(97)00637-4",,"nucl-th",,"  We investigate the screening effects on the nucleon-nucleon elastic cross
section inside nuclear matter at zero and finite temperature. The N-N
interaction is described phenomenologically via meson exchanges ($\sigma$,
$\pi$ and $\omega$) in the framework of a relativistic lagrangian model. The
expressions for the in-medium meson propagators, which take into account the
effects of matter polarization and renormalized vacuum polarization, are used
in the calculation of the various meson contributions to the total cross
section in the one-boson exchange approximation. The final expressions allow a
satisfactory fit of the Coulomb substracted proton-proton cross section data in
vacuum. At finite density or temperature the cross section is reduced as
compared to the vacuum values and compatible with the existing experimental
constraints. At high density the $p$-$p$ differential cross section gets
increasingly forward and backward peaked. The $\sigma$-$\omega$ mixing plays a
key role in the understanding of the results.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 14:08:34 GMT""}]","2011-05-13"
"nucl-th/9711034","S. G. Cooper","V.I.Kukulin, V.N.Pomerantsev, S.G.Cooper and S.B.Dubovichenko","Improved $d$+$^4$He potentials by inversion, the tensor force and
  validity of the double folding model","22 pages, 12 figures, in Revtex","Phys.Rev.C57:2462-2473,1998","10.1103/PhysRevC.57.2462","OUPD9710","nucl-th",,"  Improved potential solutions are presented for the inverse scattering problem
for $d$+$^4$He data. The input for the inversions includes both the data of
recent phase shift analyses and phase shifts from RGM coupled-channel
calculations based on the NN Minnesota force. The combined calculations provide
a more reliable estimate of the odd-even splitting of the potentials than
previously found, suggesting a rather moderate role for this splitting in
deuteron-nucleus scattering generally. The approximate parity-independence of
the deuteron optical potentials is shown to arise from the nontrivial
interference between antisymmetrization and channel coupling to the deuteron
breakup channels. A further comparison of the empirical potentials established
here and the double folding potential derived from the M3Y effective NN force
(with the appropriate normalisation factor) reveals strong similarities. This
result supports the application of the double folding model, combined with a
small Majorana component, to the description even of such a loosely bound
projectile as the deuteron. In turn, support is given for the application of
iterative-perturbative inversion in combination with the double folding model
to study fine details of the nucleus-nucleus potential. A $d$-$^4$He tensor
potential is also derived to reproduce correctly the negative $^6$Li quadrupole
moment and the D-state asymptotic constant.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 14:18:48 GMT""}]","2019-08-17"
"nucl-th/9711035","Juan M. Nieves Pamplona","J. Caro, C. Garc\'ia-Recio and J.M. Nieves","Double $\Lambda$ and the $\Lambda-\Lambda$ Interaction","4 pages, (latex file, postscript-file and 3 Postscript-figures
  included)","Nucl.Phys. A639 (1998) 397-400","10.1016/S0375-9474(98)00304-2","UG-DFM-10/97","nucl-th",,"  The $\Lambda$-$\Lambda$ effective interaction, in the channel $L=S=0$, in the
nuclear medium is fitted to the available binding energies,
$B_{\Lambda\Lambda}$, of double $\Lambda$ hypernuclei:
$^{6}_{\Lambda\Lambda}$He, $^{10}_{\Lambda\Lambda}$Be and
$^{13}_{\Lambda\Lambda}$B. The mesonic decay of these hypernuclei is also
investigated. Finally, this effective interaction is used to predict the
binding energies and mesonic decays widths of heavier double $\Lambda$
hypernuclei.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 14:58:37 GMT""}]","2016-08-15"
"physics/9711015","Haret Rosu","H.C. Rosu","On the ""circular vacuum noise"" in electron storage rings","11pp, paper written in January 1992, some update of references","NuovoCim.B109:423-430,1994","10.1007/BF02722522",,"physics.acc-ph gr-qc",,"  We discuss the proposal of Bell and Leinaas (BL) to measure the circular
Unruh effect in storage rings. The ideal concept `circular Unruh effect' has a
more realistic correspondent such as `circular vacuum noise' used by Shin
Takagi [Prog. Theor. Phys. Suppl. 88, 1 (1986)] The BL resonance behavior does
not fit to the SPEAR first order betatron resonance at 3.605 GeV, but of
course, the real experimental situation is much more complicated,
corresponding, as a matter of fact, to an even more general term that one may
call `synchrotron noise'. In the final section we focus on radiometric aspects
of storage ring physics, such as the problem of establishing better quantum
field radiometric standards at high energies. The Unruh-like effect could be a
useful guide for that purpose
","[{""version"":""v1"",""created"":""Mon, 17 Nov 1997 22:46:14 GMT""}]","2008-11-26"
"physics/9711016","Lars Petter Endresen","Lars Petter Endresen and Kevin Hall","A theory for the membrane potential of cells","15 pages, 4 figures",,,"Theoretical Physics Seminar in Trondheim. No 18. 1997","physics.bio-ph physics.class-ph q-bio",,"  We give an explicit formula for the membrane potential of cells in terms of
the intracellular and extracellular ionic concentrations, and derive equations
for the ionic currents that flow through channels, exchangers and electrogenic
pumps based on simple energy considerations and conservation laws. We
demonstrate that the work done by the pump is equal to the potential energy of
the cell plus the energy loss due to the downhill ionic fluxes through the
channels and the exchanger. Our equations predict osmotic pressure variations.
The theory is illustrated in a simple model of spontaneously active cells in
the cardiac pacemaker. The simulated action potential and the five currents in
the model are in excellent agreement with experiments. The model predicts the
experimental observed intracellular ionic concentration of potassium, calcium
and sodium. We do not see any drift of the values for the concentrations in a
long time simulation, instead we can obtain the same asymptotic values starting
with equal intracellular and extracellular ionic concentrations.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 1997 03:57:51 GMT""}]","2007-05-23"
