"adap-org/9711002","Carmen P. C. do Prado","S. T. R. Pinho, C. P. C. Prado, and O. Kinouchi","Absence of self-organized criticality in a random-neighbor version of
  the OFC stick-slip model","7 pages, 4 figures, submitted to Physica A",,"10.1016/S0378-4371(98)00181-2",,"adap-org nlin.AO",,"  We report some numerical simulations to investigate the existence of a
self-organized critical (SOC) state in a random-neighbor version of the OFC
model for a range of parameters corresponding to a non-conservative case. In
contrast to a recent work, we do not find any evidence of SOC. We use a more
realistic distribution of energy among sites to perform some analytical
calculations that agree with our numerical conclusions.
","[{""version"":""v1"",""created"":""Tue, 25 Nov 1997 17:51:17 GMT""}]","2015-06-24"
"hep-ph/9711474","Manuel Perez-Victoria","F. del Aguila, A. Culatti, R. Munoz-Tapia and M. Perez-Victoria","Supersymmetric calculations with component fields in differential
  renormalization","LaTeX, 13 pages including 2 figures, uses epsfig and pictex. Talk
  given at the International Workshop on Quantum Effects in the MSSM,
  Universitat Aut\`onoma de Barcelona, Spain, September 1997. Minor typos
  corrected",,,"UG-FT-82/97","hep-ph",,"  Two applications of the method of differential renormalization to
supersymmetric gauge theories are reviewed. The photon propagator in
supersymmetric QED is renormalized at one loop and the first supergravity
contributions to the anomalous magnetic moment of a charged lepton are
obtained.
","[{""version"":""v1"",""created"":""Tue, 25 Nov 1997 23:09:29 GMT""},{""version"":""v2"",""created"":""Fri, 28 Nov 1997 19:49:07 GMT""}]","2009-09-25"
"hep-ph/9711475","Jamal Jalilian-Marian","J. Jalilian-Marian and B.Tekin","Temperature Dependence of \eta and \eta^{\prime} Masses","Latex, 11 pages, 2 eps figures included","Phys.Rev. D57 (1998) 5593-5597","10.1103/PhysRevD.57.5593","LBNL 41103","hep-ph",,"  We investigate the temperature dependence of \eta and \eta^{\prime} masses
due to scatterings from thermal pions in a heat bath using the non-linear sigma
model. We show that mass shifts of \eta and \eta^{\prime} and the shift in the
mixing angle are negligible.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 00:40:27 GMT""}]","2009-10-30"
"hep-ph/9711477","Akira Niegawa","A. Ni\'egawa","Comment on "" Infrared and pinching singularities in out of equilibrium
  QCD plasmas''","11pages","Eur.Phys.J.C5:345-348,1998","10.1007/s100520050278","OCU-PHYS 168","hep-ph",,"  Analyzing the dilepton production from out of equilibrium quark-gluon plasma,
Le Bellac and Mabilat have recently pointed out that, in the reaction rate, the
cancellation of mass (collinear) singularities takes place only in physical
gauges, and not in covariant gauges. They then have estimated the contribution
involving pinching singularities. After giving a general argument for the gauge
independence of the production rate, we explicitly confirm the gauge
independence of the mass-singular part. The contribution involving pinching
singularities develops mass singularities, which is also gauge dependent. This
`` additional'' contribution to the singular part is responsible for the gauge
independence of the `` total'' singular part. We give a sufficient condition,
under which cancellation of mass singularities takes place.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 05:14:29 GMT""}]","2016-08-15"
"hep-ph/9711478","A. Sarantsev","V.V.Anisovich, D.V.Bugg and A.V.Sarantsev","Broad resonances as locking states and the problem of confinement","LaTex, 6 pages and 4 figures","Phys.Atom.Nucl. 62 (1999) 1247-1257; Yad.Fiz. 62 (1999) 1322-1332",,,"hep-ph",,"  We discuss the mechanism of broad state formation when one of several
overlapping resonances accumulates the widths of others. This mechanism may be
important in the mixing of quark states with exotic ones. The broad resonance
acts as a locking state for other states which mix with it; we consider the
role of the broad state in the formation of the confinement barrier.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 09:33:15 GMT""}]","2007-05-23"
"hep-ph/9711479","Valentina Sadovnikova","E.G. Drukarev and M.G. Ryskin (Petersburg Nuclear Physics Institute)","QCD sum rules as a tool for investigation of the baryon properties at
  finite densities","4 pages, LaTeX, no figures","Nucl.Phys. A642 (1998) 149-154","10.1016/S0375-9474(98)00510-7","QULEN-97 (Osaka,May 1997)","hep-ph",,"  We analyse the calculations of deep inelastic structure functions of free
nucleons by QCD sum rules method,carried out by others.We present our results
of calculation of the distribution of valence quarks in nucleon placed into the
nuclear matter.We show that the change in distribution has typical EMC shape.We
discuss possible application of the method to investigation of other aspects of
deep-inelastic processes.We analyse also the limits of possibilities of the
approach.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 09:35:52 GMT""}]","2009-10-30"
"hep-ph/9711480","Valentina Sadovnikova","E.G. Drukarev (Petersburg Nuclear Physics Institute)","QCD sum rules as a tool for investigation of characteristics of a
  nucleon in nuclear matter","2 pages, LaTeX, no figures",,,"Advances in nuclear physics and related areas, Thessaloniki(July
  1997)","hep-ph",,"  We analyse the calculations of deep inelastic structure functions of free
nucleons by QCD sum rules method,carried out by others.We present our results
of calculation of the distribution of valence quarks in nucleon placed into the
nuclear matter.We show that the change in distribution has typical EMC shape.We
discuss possible application of the method to investiga- tion of other aspects
of deep-inelastic processes.We analyse also the limits of possibilities of the
approach.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 09:49:13 GMT""}]","2007-05-23"
"hep-ph/9711481",,"G. Grunberg","Power corrections from short distances","5 pages, latex, no figures. Expanded version of a talk presented at
  the EPS HEP97 Conference (Jerusalem, August 1997)",,,"CERN-TH/97-340","hep-ph",,"  It is argued that power contributions of short distance origin naturally
arise in the infrared finite coupling approach. A phenomenology of $1/Q^2$
power corrections is sketched.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 10:04:53 GMT""}]","2007-05-23"
"hep-ph/9711482","Fabian Brau","F Brau","Integral equation formulation of the spinless Salpeter equation","13 pages, no figure. ReVTeX file. To appear in J. MATH. PHYS","J.Math.Phys.39:2254-2263,1998","10.1063/1.532286","umh-09-97","hep-ph",,"  The spinless Salpeter equation presents a rather particular differential
operator. In this paper we rewrite this equation into integral and
integro-differential equations. This kind of equations are well known and can
be more easily handled. We also present some analytical results concerning the
spinless Salpeter equation and the action of the square-root operator.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 10:41:29 GMT""}]","2011-05-12"
"hep-ph/9711483","Nils A. Tornqvist","Nils A. Tornqvist (University of Helsinki)","The linear U3 x U3 sigma Model, the sigma resonance and the spontaneous
  breaking of symmetries","5 pages Latex 1 figure using aipproc.sty. Talk given at Hadron97
  Brookhaven and Eurodaphne Barcelona meeting",,"10.1063/1.55987",,"hep-ph",,"  My recent fit of the light scalar mesons is discussed in the light of the U3
x U3 linear sigma model. The argument for why there exists a light and broad
sigma meson is explained in more detail, and the mechanism of spontaneous
symmetry breaking is discussed.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 12:00:25 GMT""}]","2009-10-30"
"hep-ph/9711484","Joachim Kambor","Joachim Kambor","The $\Delta (1232)$ as an Effective Degree of Freedom in Chiral
  Perturbation Theory","18 pages, Latex using lamuphys.sty, 2 figures embedded with
  epsfig.sty. To appear in Proc. of Workshop on Chiral Dynamics 1997, Mainz,
  Germany, Sept. 1997",,"10.1007/BFb0104904","ZU-TH 34/97","hep-ph",,"  Heavy baryon chiral perturbation theory including spin 3/2 delta resonances
as effective degrees of freedom is reviewed. The theory admits a systematic
expansion in the small scale $\epsilon$, where $\epsilon$ collectively denotes
soft momenta, the pion mass or the delta-nucleon mass difference.
Renormalization is discussed in some detail on the example of the scalar sector
of one-nucleon processes, and a reformulation of the principle of resonance
saturation for counterterms of the HBChPT lagrangian is sketched. As an
application, the polarizabilities of the nucleon are discussed at order
$\epsilon^3$.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 14:25:57 GMT""}]","2009-10-30"
"hep-ph/9711485","Piet Mulders","D. Boer (NIKHEF) and P.J. Mulders (NIKHEF/Free University)","Time-reversal odd distribution functions in leptoproduction","8 pages RevTex, 1 figure using epsfig.sty","Phys.Rev.D57:5780-5786,1998","10.1103/PhysRevD.57.5780","NIKHEF 97-049, VUTH 97-20","hep-ph",,"  We consider the various asymmetries, notably single spin asymmetries, that
appear in leptoproduction as a consequence of the presence of time-reversal odd
distribution functions. This could facilitate experimental searches for
time-reversal odd phenomena.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 15:38:46 GMT""}]","2008-11-26"
"hep-th/9711183","C. K. Zachos","Thomas Curtright, David Fairlie and Cosmas Zachos","Features of Time-independent Wigner Functions","18 pages, plain LaTex, References supplemented","Phys.Rev.D58:025002,1998","10.1103/PhysRevD.58.025002","DTP/97/61, MIAMI-TH-97-3, ANL-HEP-PR-97-93","hep-th quant-ph",,"  The Wigner phase-space distribution function provides the basis for Moyal's
deformation quantization alternative to the more conventional Hilbert space and
path integral quantizations. General features of time-independent Wigner
functions are explored here, including the functional (""star"") eigenvalue
equations they satisfy; their projective orthogonality spectral properties;
their Darboux (""supersymmetric"") isospectral potential recursions; and their
canonical transformations. These features are illustrated explicitly through
simple solvable potentials: the harmonic oscillator, the linear potential, the
Poeschl-Teller potential, and the Liouville potential.
","[{""version"":""v1"",""created"":""Tue, 25 Nov 1997 22:02:49 GMT""},{""version"":""v2"",""created"":""Tue, 2 Dec 1997 17:38:09 GMT""},{""version"":""v3"",""created"":""Thu, 19 Mar 1998 21:53:13 GMT""}]","2009-10-02"
"hep-th/9711184","Marcelo Gomes","M. Gomes, L. C. Malacarne and A. J. da Silva","On the equivalence of the self-dual and Maxwell-Chern-Simons models
  coupled to Fermions","8 pages, revtex","Phys.Lett. B439 (1998) 137-141","10.1016/S0370-2693(98)01008-9","IFUSP/P-1290","hep-th",,"  We study the exact equivalence between the self-dual model minimally coupled
with a Dirac field and the Maxwell-Chern-Simons model with non-minimal magnetic
coupling to fermions. We show that the fermion sectors of the models are
equivalent only if a Thirring like interaction is included. Using functional
methods we verify that, up to renormalizations, the equivalence persists at the
quantum level.
","[{""version"":""v1"",""created"":""Tue, 25 Nov 1997 17:06:08 GMT""}]","2009-10-30"
"hep-th/9711185","Paul A. Pearce","Paul A. Pearce and Bernard Nienhuis","Scaling Limit of RSOS Models and TBA Equations","20 pages, no figures, LaTeX2e","Nucl.Phys. B519 (1998) 579-596","10.1016/S0550-3213(98)00134-5","University of Melbourne preprint","hep-th",,"  We study the scaling limits of the L-state Restricted Solid-on-Solid (RSOS)
lattice models and their fusion hierarchies in the off-critical regimes.
Starting with the elliptic functional equations of Klumper and Pearce, we
derive the Thermodynamic Bethe Ansatz (TBA) equations of Zamolodchikov.
Although this systematic approach, in principle, allows TBA equations to be
derived for all the excited states we restrict our attention here to the
largest eigenvalue or groundstate in Regimes III and IV. In Regime III the TBA
equations are massive while in Regime IV there is massless scattering
describing the renormalization group flow between distinct A_1^{(1)} coset
conformal field theories. Regimes I and II, pertaining to Z_{L-1} parafermions,
will be treated in a subsequent paper.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 01:32:13 GMT""}]","2009-10-30"
"hep-th/9711186","Young-Jai Park","Honglo Lee, Yong-Wan Kim, and Young-Jai Park","Topological Massive Gauge Theories in Three Dimensions Based on the
  Faddeev-Jackiw Formalism","13 Pages, latex, no figures","J.KoreanPhys.Soc.30:23-27,1997",,"SOGANG-HEP 207/96","hep-th",,"  We quantize the (2+1)-dimensional self-dual and Maxwell-Chern-Simons theories
by using the Faddeev-Jackiw formulation and compare the results with those of
the Dirac formalism.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 04:41:51 GMT""}]","2008-11-26"
"hep-th/9711187","Antonio Bassetto","A. Bassetto and G. Nardelli","A class of two-dimensional Yang-Mills vacua and their relation to the
  non-linear sigma model","9 pages, revTeX, no figures; note added","Phys.Rev. D57 (1998) 2628-2630","10.1103/PhysRevD.57.2628","CERN-TH/97-100","hep-th",,"  Classical vacuum - pure gauge - solutions of Euclidean two-dimensional SU(2)
Yang-Mills theories are studied. Topologically non-trivial vacua are found in a
class of gauge group elements isomorphic to $S_2$. These solutions are
unexpectedly related to the solution of the non-linear O(3) model and to the
motion of a particle in a periodic potential.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 10:25:09 GMT""},{""version"":""v2"",""created"":""Mon, 22 Dec 1997 10:52:53 GMT""}]","2009-10-30"
"hep-th/9711188","Ettore Remiddi","Ettore Remiddi (Physics Dpt. and INFN, Bologna, Italy)","Differential Equations for Feynman Graph Amplitudes","19 pages, Latex, 3 encapsulated Postscript figures, uses epsfig.sty,
  quotation added","Nuovo Cim. A110 (1997) 1435-1452","10.1007/BF03185566","DFUB 97-15","hep-th hep-ph",,"  It is by now well established that, by means of the integration by part
identities, all the integrals occurring in the evaluation of a Feynman graph of
given topology can be expressed in terms of a few independent master integrals.
It is shown in this paper that the integration by part identities can be
further used for obtaining a linear system of first order differential
equations for the master integrals themselves. The equations can then be used
for the numerical evaluation of the amplitudes as well as for investigating
their analytic properties, such as the asymptotic and threshold behaviours and
the corresponding expansions (and for analytic integration purposes, when
possible). The new method is illustrated through its somewhat detailed
application to the case of the one loop self-mass amplitude, by explicitly
working out expansions and quadrature formulas, both in arbitrary continuous
dimension n and in the n \to 4 limit. It is then shortly discussed which
features of the new method are expected to work in the more general case of
multi-point, multi-loop amplitudes.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 11:57:35 GMT""},{""version"":""v2"",""created"":""Thu, 11 Dec 1997 15:42:49 GMT""}]","2022-03-02"
"hep-th/9711189","William Brown","William E. Brown","Equivalence of the Beta-function of the Variational Approach to that of
  QCD","35 pages, 11 figures, LaTeX","Int.J.Mod.Phys. A13 (1998) 5219-5244","10.1142/S0217751X98002390","OUTP-97-65P","hep-th",,"  The variational ansatz for the ground state wavefunctional of QCD is found to
capture the anti-screening behaviour that contributes the dominant `-4' to the
beta-function and leads to asymptotic freedom. By considering an SU(N) purely
gauge theory in the Hamiltonian formalism and choosing the Coulomb gauge, the
origins of all screening and anti-screening contributions in gluon processes
are found in terms of the physical degrees of freedom. The overwhelming anti-
screening contribution of `-4' is seen to originate in the renormalisation of a
Coulomb interaction by a transverse gluon. The lesser screening contribution of
`1/3' is seen to originate in processes involving transverse gluon
interactions. It is thus apparent how the variational ansatz must be developed
to capture the full running of the QCD coupling constant.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 12:20:30 GMT""}]","2009-10-30"
"hep-th/9711190","Johann Rafelski","M. V. Cougo-Pinto, C. Farina, A. Tort, and J. Rafelski","Magnetic Permeability of Constrained Fermionic Vacuum","8 pages, LaTex, 1 postscript figure, Phys. Let. B in press, slight
  text revisions, references added","Phys.Lett.B434:388-395,1998","10.1016/S0370-2693(98)00683-2",,"hep-th",,"  We obtain using Schwinger's proper time approach the Casimir-Euler-Heisenberg
effective action of fermion fluctuations for the case of an applied magnetic
field. We implement here the compactification of one space dimension into a
circle through anti-periodic boundary condition. Aside of higher order
non-linear field effects we identify a novel contribution to the vacuum
permeability. These contributions are exceedingly small for normal
electromagnetism due to the smallness of the electron Compton wavelength
compared to the size of the compactified dimension, if we take the latter as
the typical size of laboratory cavities, but their presence is thought
provoking, also considering the context of strong interactions.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 15:03:27 GMT""},{""version"":""v2"",""created"":""Tue, 7 Apr 1998 22:02:23 GMT""},{""version"":""v3"",""created"":""Sat, 27 Jun 1998 20:21:20 GMT""}]","2008-11-26"
"math/9711205","Kanovei","Vladimir Kanovei and Michael Reeken","What internal set theory knows about standard sets",,,,"Logic E-prints November 26, 1997","math.LO",,"  We characterize those standard models M of ZFC which are embeddable, as the
class of all standard sets, in a model of internal set theory IST. The
necessary and sufficient condition is that 1) there is a wellordering < of M
which does not destroy the ZFC schemata, and 2) the truth relation for (M,<)
does not destroy Separation.
  The result is interpreted as the answer for the question in the title.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 00:00:00 GMT""}]","2007-05-23"
"math/9711208","Lajos Molnar","Lajos Molnar, M. Gyory","Reflexivity of the automorphism and isometry groups of the suspension of
  $B(H)$",,,,"Banach Archive 11/26/97","math.FA",,"  The aim of this paper is to show that the automorphism and isometry groups of
the suspension of $B(H)$, $H$ being a separable infinite dimensional Hilbert
space, are algebraically reflexive. This means that every local automorphism,
respectively local surjective isometry of $C_0(\mathbb R)\otimes B(H)$ is an
automorphism, respectively a surjective isometry.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 00:00:00 GMT""}]","2016-09-07"
"math/9711227","Attila Peth\""ol","Attila Peth\""ol, Horst G. Zimmer, Josef Gebel, Emanuel Herrmann","Computing all S-integral points on elliptic curves",,,,"ANT-0086","math.NT",,"  In this note we combine the advantages of the methods of Siegel-Baker-Coates
and of Lang-Zagier for the computation of S-integral points on elliptic curves
in Weierstrass normal form over the rationals. In this way we are able to
overcome the absence of an explicit lower bound for linear forms in q-adic
elliptic logarithms. We present an efficient algorithm for determining all
S-integral points on such curves.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 00:00:00 GMT""}]","2007-05-23"
"nucl-th/9711052","Jos\i Antonio Oller","J.A.Oller, E.Oset, A. De Pace and P. Fernandez de Cordoba","Delta excitation in K^+-nucleus collisions","11 pages, 6 figures, LaTeX","Phys.Rev.C57:1404-1409,1998","10.1103/PhysRevC.57.1404",,"nucl-th",,"  We present calculations for \Delta excitation in the (K^+,K^+) reaction in
nuclei. The background from quasielastic K^+ scattering in the \Delta region is
also evaluated and shown to be quite small in some kinematical regions, so as
to allow for a clean identification of the \Delta excitation strength. Nuclear
effects tied to the \Delta renormalization in the nucleus are considered and
the reaction is shown to provide new elements to enrich our knowledge of the
\Delta properties in a nuclear medium.
","[{""version"":""v1"",""created"":""Tue, 25 Nov 1997 17:25:32 GMT""}]","2008-11-26"
"nucl-th/9711053","Fred Myhrer","F. Myhrer","Chiral Perturbation Theory and Nuclear Physics","12 pages, Talk at the Georgia Theoretical Symposium",,,,"nucl-th",,"  Chiral symmetry serves as a guiding principle in low-energy hadron dynamics.
An effective lagrangian, which explicitly breaks chiral symmetry via a small
mass term, allows for a systematic method of calculating higher order
corrections to tree-level results. This is applied to radiative muon capture on
hydrogen, %to extract the weak pseudoscalar form factor, and to proton-proton
$\pi^0$ production near threshold. Both processes pose theoretical challenges
in light of recent experimental results.
","[{""version"":""v1"",""created"":""Tue, 25 Nov 1997 21:44:36 GMT""}]","2007-05-23"
"nucl-th/9711055","Granddon D. Yen","M. I. Gorenstein, H. Stoecker, G. D. Yen, S. N. Yang, W. Greiner","Chemical freezeout in relativistic A+A collisions: is it close to the
  QGP?","RevTeX, 11 pages, 3 figures","J.Phys. G24 (1998) 1777-1784","10.1088/0954-3899/24/9/010",,"nucl-th",,"  Preliminary experimental data for particle number ratios in the collisions of
Au+Au at the BNL AGS (11$A$ GeV/$c$) and Pb+Pb at the CERN SPS (160$A$ GeV/$c$)
are analyzed in a thermodynamically consistent hadron gas model with excluded
volume. Large values of temperature, T=140--185 MeV, and baryonic chemical
potential, $\mu_b=590$--270 MeV, close to the boundary of the quark-gluon
plasma phase are found from fitting the data. This seems to indicate that the
energy density at the chemical freezeout is tremendous which would be indeed
the case for the point-like hadrons. However, a self-consistent treatment of
the van der Waals excluded volume reveals much smaller energy densities which
are very far below a lowest limit estimate of the quark-gluon plasma energy
density.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 04:44:16 GMT""},{""version"":""v2"",""created"":""Thu, 27 Nov 1997 04:30:43 GMT""}]","2009-10-30"
"nucl-th/9711056","SA Sofianos","V. B. Belyaev, D. E. Monakhov, S. A. Sofianos, and W. Sandhas","Existence and transitions properties of three-deuteron muonic molecule
  (3d 2e^- \mu^-)","16 pages, revtex, 5 figures eps-style, submitted to Phys. Rev A",,"10.1103/PhysRevA.58.2760",,"nucl-th",,"  We calculated the energy and the size of the three-deuteron muonic molecule
(3d 2e^- \mu^-) = D_3 \mu. It turns out that this system possesses two
equilibrium positions, one at distances typical for muonic molecules and a
second one at the usual molecular size. We show, moreover, that the fusion
probability of the three deuterons is considerably enhanced due to the
existence of a ^6Li^* threshold resonance. Our estimates indicate that this
probability is considerably higher than the decay rate of the competing Auger
transition.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 07:15:07 GMT""}]","2009-10-30"
"nucl-th/9711057","Carlos Bertulani","C.A. Bertulani","Multiphonon Giant Resonances","Postscript file with text and 11 embedded figures","J.Phys.G24:1165-1179,1998","10.1088/0954-3899/24/7/001",,"nucl-th",,"  A new class of giant resonances in nuclei is discussed, i.e., giant
resonances built on other giant resonances. These resonances are observed with
very large cross sections in relativistic heavy ion collisions. A great
experimental and theoretical effort is underway to understand the reaction
mechanism which leads to the excitation of these states in nuclei, as well as
the better microscopic understanding of their properties, e.g., strength,
energy centroids, widths, and anharmonicities.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 13:46:28 GMT""}]","2008-11-26"
"nucl-th/9711058","Christos Panos","G.A. Lalazissis, S.E. Massen, C.P. Panos and S.S. Dimitrova","Information entropy as a measure of the quality of a nuclear density
  distribution","12 pages, LaTex, no figures, Int. J. of Mod. Phys. E in press","Int.J.Mod.Phys. E7 (1998) 485-494","10.1142/S0218301398000257","THES-TP 97/10","nucl-th quant-ph",,"  The information entropy of a nuclear density distribution is calculated for a
number of nuclei. Various phenomenological models for the density distribution
using different geometry are employed. Nuclear densities calculated within
various microscopic mean field approaches are also employed. It turns out that
the entropy increases on going from crude phenomenological models to more
sophisticated (microscopic) ones. It is concluded that the larger the
information entropy, the better the quality of the nuclear density
distribution. An alternative approach is also examined: the net information
content i.e. the sum of information entropies in position and momentum space
$S_{r}+S_{k}$. It is indicated that $S_{r}+S_{k}$ is a maximum, when the best
fit to experimental data of the density and momentum distributions is attained.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 11:52:22 GMT""}]","2015-06-26"
"nucl-th/9711059","Markus Thoma","M.G. Mustafa, D. Pal, D.K. Srivastava, and M.H. Thoma","Radiative Energy-Loss of Heavy Quarks in a Quark-Gluon Plasma","5 papes, REVTEX","Phys.Lett.B428:234-240,1998","10.1016/S0370-2693(98)00429-8","UGI-97-27","nucl-th hep-ph",,"  We estimate the radiative energy-loss of heavy quarks, produced from the
initial fusion of partons, while propagating in a quark-gluon plasma which may
be formed in the wake of relativistic heavy ion collisions. We find that the
radiative energy-loss for heavy quarks is larger than the collisional
energy-loss for all energies. We point out the consequences on possible signals
of the quark-gluon plasma.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 13:16:37 GMT""}]","2011-01-25"
"physics/9711025","Luis Gonzalez","Luis Gonzalez-Mestres (LPC College de France and LAPP Annecy)","Luminescent Bolometer and Neutrino Physics","8 pages, LaTex",,,,"physics.ins-det physics.gen-ph",,"  The luminescent bolometer, proposed in 1988, is now seriously considered for
several applications in nuclear and particle physics: dark matter searches,
double beta decays, low energy neutrino physics, heavy ion physics... It is
also a very promising device for basic condensed-matter physics and chemistry
experiments, and may lead to astrophysical applications. The luminescent
bolometer is based on the simultaneous detection of light and phonons, allowing
for particle identification and for a detailed study of the detector response.
Digitized analysis of the signals produced in several sensors installed on the
same crystal is then a very powerful tool. Superconducting sensors allow to
detect the scintillation light pulse followed by the delayed front of phonons,
and can be extremely sensitive leading to single photon counting in the visible
range. They also provide information on the position of the event inside the
absorber, and can be fast enough for all proposed applications. The luminescent
bolometer, with superconducting sensors, appears extremely promising for real
time $solar$ neutrino experiments based on new indium single crystal
scintillators. We focus on this particular application, discussing the status
of the art as well as open problems and presenting an updated description of a
full scale real time solar neutrino experiment sensitive to the low energy
sector. Other applications of the luminescent bolometer (e.g. spectroscopy or
neutrino detection at reactors), involving indium compounds and other single
crystal scintillators, are equally considered and discussed in detail.
","[{""version"":""v1"",""created"":""Tue, 25 Nov 1997 20:44:40 GMT""}]","2007-05-23"
"physics/9711026","Vladimir Yerokhin","V. M. Shabaev (1), A. N. Artemyev (2), T. Beier (3), G. Plunien (3),
  V.A. Yerokhin (3), and G. Soff (3) ((1) Max-Planck-Institut, Dresden,
  Germany, (2) St. Petersburg State University, Russia, (3) TU Dresden,
  Germany)","Recoil correction to the ground state energy of hydrogenlike atoms","16 pages, 1 figure (eps), Latex, submitted to Phys.Rev.A",,"10.1103/PhysRevA.57.4235",,"physics.atom-ph",,"  The recoil correction to the ground state energy of hydrogenlike atoms is
calculated to all orders in \alpha Z in the range Z = 1-110. The nuclear size
corrections to the recoil effect are partially taken into account. In the case
of hydrogen, the relativistic recoil correction beyond the Salpeter
contribution and the nonrelativistic nuclear size correction to the recoil
effect, amounts to -7.2(2) kHz. The total recoil correction to the ground state
energy in hydrogenlike uranium (^{238}U^{91+}) constitutes 0.46 eV.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 10:50:09 GMT""}]","2009-10-30"
"q-alg/9711022",,"Alexander Molev","Finite-dimensional irreducible representations of twisted Yangians","AMSTEX, 59 pages","J.Math.Phys. 39 (1998) 5559-5600","10.1063/1.532551","Australian National University preprint CMA 047-97","q-alg hep-th math.QA",,"  We study quantized enveloping algebras called twisted Yangians. They are
analogues of the Yangian Y(gl(N)) for the classical Lie algebras of B, C, and D
series. The twisted Yangians are subalgebras in Y(gl(N)) and coideals with
respect to the coproduct in Y(gl(N)). We give a complete description of their
finite-dimensional irreducible representations. Every such representation is
highest weight and we give necessary and sufficient conditions for an
irreducible highest weight representation to be finite-dimensional. The result
is analogous to Drinfeld's theorem for the ordinary Yangians. Its detailed
proof for the A series is also reproduced. For the simplest twisted Yangians we
construct an explicit realization for each finite-dimensional irreducible
representation in tensor products of representations of the corresponding Lie
algebras.
","[{""version"":""v1"",""created"":""Tue, 25 Nov 1997 23:34:28 GMT""}]","2009-10-30"
"q-alg/9711023","Alexander Astashkevich","A. Astashkevich (UC Davis), R. Brylinski (Penn. State University)","Exotic Differential Operators on Complex Minimal Nilpotent Orbits","34 pages, corrected some typos, changed content",,,,"q-alg math.QA",,"  Let O be the minimal nilpotent adjoint orbit in a classical complex
semisimple Lie algebra g. O is a smooth quasi-affine variety stable under the
Euler dilation action $C^*$ on g. The algebra of differential operators on O is
D(O)=D(Cl(O)) where the closure Cl(O) is a singular cone in g. See \cite{jos}
and \cite{bkHam} for some results on the geometry and quantization of O.
  We construct an explicit subspace $A_{-1}\subset D(O)$ of commuting
differential operators which are Euler homogeneous of degree -1. The space
$A_{-1}$ is finite-dimensional, g-stable and carries the adjoint
representation. $A_{-1}$ consists of (for $g \neq sp(2n,C)$) non-obvious order
4 differential operators obtained by quantizing symbols we obtained previously.
These operators are ""exotic"" in that there is (apparently) no geometric or
algebraic theory which explains them. The algebra generated by $A_{-1}$ is a
maximal commutative subalgebra A of D(X). We find a G-equivariant algebra
isomorphism R(O) to A, $f\mapsto D_f$, such that the formula $(f|g)=({constant
term of}D_{\bar{g}} f)$ defines a positive-definite Hermitian inner product on
R(O).
  We will use these operators $D_f$ to quantize O in a subsequent paper.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 02:36:36 GMT""},{""version"":""v2"",""created"":""Tue, 30 Jun 1998 01:06:51 GMT""}]","2007-05-23"
