"alg-geom/9712002","Yuri Tschinkel","Victor V. Batyrev and Yu. Tschinkel","Tamagawa numbers of polarized algebraic varieties","54 pages, minor corrections",,,,"alg-geom math.AG",,"  Let ${\cal L} = (L, \| \cdot \|_v)$ be an ample metrized invertible sheaf on
a smooth quasi-projective algebraic variety $V$ defined over a number field.
Denote by $N(V,{\cal L},B)$ the number of rational points in $V$ having ${\cal
L}$-height $\leq B$. We consider the problem of a geometric and arithmetic
interpretation of the asymptotic for $N(V,{\cal L},B)$ as $B \to \infty$ in
connection with recent conjectures of Fujita concerning the Minimal Model
Program for polarized algebraic varieties.
  We introduce the notions of ${\cal L}$-primitive varieties and ${\cal
L}$-primitive fibrations. For ${\cal L}$-primitive varieties $V$ over $F$ we
propose a method to define an adelic Tamagawa number $\tau_{\cal L}(V)$ which
is a generalization of the Tamagawa number $\tau(V)$ introduced by Peyre for
smooth Fano varieties. Our method allows us to construct Tamagawa numbers for
$Q$-Fano varieties with at worst canonical singularities. In a series of
examples of smooth polarized varieties and singular Fano varieties we show that
our Tamagawa numbers express the dependence of the asymptotic of $N(V,{\cal
L},B)$ on the choice of $v$-adic metrics on ${\cal L}$.
","[{""version"":""v1"",""created"":""Mon, 1 Dec 1997 17:38:41 GMT""},{""version"":""v2"",""created"":""Wed, 17 Dec 1997 18:30:53 GMT""}]","2007-05-23"
"hep-ph/9712229",,"Shin Ishida","On existence of the \sigma(600) - Its physical implications and related
  problems","Plenary talk at HADRON'97, the 7th int. conf. on hadron spectroscopy,
  BNL, August 1997. 10 pages with 2 eps figures",,"10.1063/1.56082",,"hep-ph",,"  We make a re-analysis of I=0 \pi\pi scattering phase shift \delta_0^0 through
a new method of S-matrix parametrization (IA; interfering amplitude method),
and show a result suggesting strongly for the existence of \sigma-particle --
long-sought Chiral partner of \pi-meson. Furthermore, through the
phenomenological analyses of typical production processes of the 2\pi-system,
the pp-central collision and the J/\Psi \to \omega\pi\pi decay, by applying an
intuitive formula as sum of Breit-Wigner amplitudes, (VMW; variant mass and
width method), the other evidences for the \sigma-existence are given.
  The validity of the methods used in the above analyses is investigated, using
a simple field theoretical model, from the general viewpoint of unitarity and
the applicability of final state interaction(FSI-) theorem, especially in
relation to the ``universality'' argument. It is shown that the IA and VMW are
obtained as the physical state representations of scattering and production
amplitudes, respectively. The VMW is shown to be an effective method to obtain
the resonance properties from production processes, which generally have the
unknown strong-phases. The conventional analyses based on the ``universality''
seem to be powerless for this purpose.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 02:24:01 GMT""}]","2009-10-30"
"hep-ph/9712230",,"Taku Ishida, Muneyuki Ishida, Shin Ishida, Kunio Takamatsu and
  Tsuneaki Tsuru","Re-analysis of \pi\pi / K\pi Phase Shift and Existence of \sigma$(600) /
  \kappa(900)-Particle","Talk at HADRON'97, the 7th int. conf. on hadron spectroscopy, BNL,
  August 1997. 4 pages with 3 eps figures",,"10.1063/1.55961",,"hep-ph",,"  Re-analyzing the old phase shift data of I=0, \pi\pi (I=1/2, K\pi)
scattering, we show an evidence for existence of the \sigma-particle
(\kappa-particle) with a comparatively light mass, which has been missing for a
long time: In the analysis we have applied a new method of interfering
Breit-Wigner amplitudes, which makes the scattering amplitude parametrized in
terms of only physical quantities, mass and width of resonant particles, in
conformity with unitarity. We have introduced phenomenologically a background
phase shift \delta_{BG} of repulsive core type. The \chi^2-fits of the both
\pi\pi- and K\pi- phase shifts are improved greatly with the \delta_{BG} over
the conventional fits without it.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 02:45:20 GMT""}]","2009-10-30"
"hep-ph/9712231",,"Muneyuki Ishida and Shin Ishida","Existence of \sigma(600)/\kappa(900)-Particle and New Chiral Scalar
  Nonet ``Chiralons''","Talk at HADRON'97, the 7th int. conf. on hadron spectroscopy, BNL,
  August 1997. 4 pages with 1 eps figure",,"10.1016/S0375-9474(97)00678-7",,"hep-ph",,"  The \sigma(600) and \kappa(900), observed in the phase shift analyses,
satisfy rather well the mass and width relation predicted by the SU(3)LsM and
the SU(3)LsM with the vector and axial-vector meson nonets, and deserve to be
the members of scalar \sigma-nonet, together with the observed resonances
a_0(980) and f_0(980), as a chiral partner of pseudoscalar \pi-nonet. In the
phase shift analyses an introduction of repulsive background phase \delta_{BG}
is essential, whose origin has a close connection to the \lambda\phi^4
interaction in LsM. It is argued that the members of this \sigma-nonet,
""Chiralons"", have different properties and should be discriminated from the
conventional ^3P_0-qqbar-scalar nonet.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 02:24:48 GMT""}]","2009-10-30"
"hep-ph/9712232",,"Kunio Takamatsu, Muneyuki Ishida, Shin Ishida, Taku Ishida and
  Tsuneaki Tsuru","\sigma-Particle in Production Processes","Talk at HADRON'97, the 7th int. conf. on hadron spectroscopy, BNL,
  August 1997. 4 pages with 2 eps figures","AIPConf.Proc.432:393-396,1998","10.1063/1.55964",,"hep-ph",,"  A S-wave \pi\pi resonance below 1 GeV/c^2, sigma has been observed in
analyses of the phase shift data of \pi\pi scatterings. It is important to
observe it in production processes. A huge events of \pi^0\pi^0 below 1 GeV/c^2
is seen in the central production of the GAMS experiment. Its mass spectrum is
well described by the variant mass and width method (VMW) including f_0(980),
f_2(1270) and a S-wave resonance which might be assigned to be a sigma. We
report here that the angular distributions of the \pi^0\pi^0 system are also
described with the S-wave resonance interfering with f_0(980) and the tail of
f_2(1270) by VMW. The same method is applied to the \pi^+\pi^- data of J/\psi
\to \omega\pi\pi decay, and is shown that not only \pi^+\pi^- mass spectrum but
also its cos\theta_\pi distributions are described well.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 02:25:09 GMT""}]","2016-09-06"
"hep-ph/9712233",,"Muneyuki Ishida, Shin Ishida and Taku Ishida","Relation between Scattering and Production Amplitude - Case of
  Intermediate \sigma-Particle in \pi\pi-System","Talk at HADRON'97, the 7th int. conf. on hadron spectroscopy, BNL,
  August 1997. 4 pages with no figure",,"10.1063/1.56062",,"hep-ph",,"  The relation between scattering and production amplitudes are investigated,
using a simple field theoretical model, from the general viewpoint of unitarity
and the applicability of final state interaction(FSI-) theorem. The IA-method
and VMW-method, which are applied to our phenomenological analyses suggesting
the \sigma-existence, are obtained as the physical state representations of
scattering and production amplitudes, respectively. Moreover, the VMW-method is
shown to be an effective method to obtain the resonance properties from general
production processes, while the conventional analyses based on the
``universality'' of \pi\pi-scattering amplitude are powerless for this purpose.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 02:25:29 GMT""}]","2009-10-30"
"hep-ph/9712234","Piotr Chankowski","P.H. Chankowski, J. Ellis, S. Pokorski","The fine-tuning price of LEP","13 pages, 5 figures. Two references added, one corrected. A typo
  corrected","Phys.Lett.B423:327-336,1998","10.1016/S0370-2693(98)00060-4","CERN-TH/97-343, IFT-97/19","hep-ph",,"  We quantify the amount of fine tuning of input parameters of the Minimal
Supersymmetric Extension of the Standard Model (MSSM) that is needed to respect
the lower limits on sparticle and Higgs masses imposed by precision electroweak
measurements at LEP, measurements of $b\to X_s\gamma$, and searches at LEP 2.
If universal input scalar masses are assumed in a gravity-mediated scenario, a
factor of $\gappeq180$ is required at $\tan\beta\sim1.65$, decreasing to
$\sim20$ at $\tan\beta\sim10$. The amount of fine tuning is not greatly reduced
if non-universal input scalar Higgs masses are allowed, but may be
significantly reduced if some theoretical relations between MSSM parameters are
assumed.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 13:30:04 GMT""},{""version"":""v2"",""created"":""Wed, 17 Dec 1997 11:43:21 GMT""}]","2009-09-11"
"hep-ph/9712235","Jean-Rene Cudell","J.R. Cudell (Liege U.), K. Kang (Brown U.) and S.K. Kim (Ewha Women's
  U.)","Soft Pomeron Intercept","LaTeX, 12 pages, 5 postscript figures",,,"Brown-HET-1105, Brown-TA-553, ULG-PNT-97-2-JRC","hep-ph",,"  We show that simple Regge pole fits to the imaginary and the real part of the
elastic amplitude in pp and pbar p collisions give a value of 1.096+0.012-0.009
for the pomeron intercept. Preliminary results of the new global fits to all
hadron total cross sections as well as to the proton structure function at low
x and low Q2 are briefly mentioned.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 15:11:01 GMT""}]","2007-05-23"
"hep-th/9712001","Barvinski","A.O.Barvinsky","Quantum Dirac constraints, Ward identities and path integral in
  relativistic gauge","12 pages, LaTeX","Phys.Lett. B428 (1998) 322-328","10.1016/S0370-2693(98)00415-8","FIAN/TD/97-22","hep-th",,"  Quantum Dirac constraints in generic constrained system are solved by
directly calculating in the one-loop approximation the path integral with
relativistic gauge fixing procedure. The calculations are based on the
reduction algorithms for functional determinants extended to gauge theories.
Explicit mechanism of transition from relativistic gauge conditions to unitary
gauges, participating in the construction of this solution, is revealed by the
method of Ward identities.
","[{""version"":""v1"",""created"":""Mon, 1 Dec 1997 23:38:36 GMT""}]","2009-10-30"
"hep-th/9712004","Paul K. Townsend","P.K. Townsend","M-theory from its superalgebra","43 pp. Cargese lectures 1997. Minor errors corrected, as in previous
  revisions",,,,"hep-th",,"  These lectures explore what can be learnt about M-theory from its
superalgebra. The first three lectures introduce the 'basic' branes of
M-theory, and type II superstring theories, and show how the duality relations
between them are encoded in the respective spacetime superalgebras. The fourth
lecture introduces brane intersections and explains how they are encoded in the
worldvolume superalgebras.
","[{""version"":""v1"",""created"":""Mon, 1 Dec 1997 17:13:12 GMT""},{""version"":""v2"",""created"":""Tue, 2 Dec 1997 16:49:13 GMT""},{""version"":""v3"",""created"":""Fri, 9 Jan 1998 14:15:55 GMT""},{""version"":""v4"",""created"":""Thu, 26 Feb 1998 00:29:19 GMT""}]","2007-05-23"
"hep-th/9712013","Esko Keski-Vakkuri","Esko Keski-Vakkuri and Per Kraus (Caltech)","Short Distance Contributions to Graviton-Graviton Scattering: Matrix
  Theory versus Supergravity","13 pages, LaTeX file with 3 Postscript figures. Uses epsf.tex and
  fps.sty macros. Revisions of v2: some comments in the end of section 3 have
  been removed","Nucl.Phys. B529 (1998) 246-258","10.1016/S0550-3213(98)00319-8","CALT-68-2148","hep-th",,"  We study graviton scattering in the presence of higher dimensional operators
- particularly, R^4 - arising from loop effects. We find that the results do
not correspond to any known terms in the effective action of Matrix Theory,
thus lending support to the idea that the finite N Matrix Theory has no simple
relation to supergravity with large compactification radii.
","[{""version"":""v1"",""created"":""Mon, 1 Dec 1997 21:51:57 GMT""},{""version"":""v2"",""created"":""Tue, 16 Jun 1998 21:12:29 GMT""}]","2009-10-30"
"hep-th/9712014","Ricardo Amorim","R. Amorim, N.R.F.Braga and R. Thibes","Axial and gauge anomalies in the field antifield quantization of the
  generalized Schwinger model","Enlarged final version, to be published in J. Phys. A. Latex file, 9
  pages",,,,"hep-th",,"  In the generalized Schwinger model the vector and axial vector currents are
linearly coupled, with arbitrary coefficients, to the gauge connection.
Therefore it represents an interesting example of a theory where both gauge
anomalies and anomalous diver gences of global currents show up in general. We
derive results for these two kinds of quantum corrections inside the field
antifield framework.
","[{""version"":""v1"",""created"":""Mon, 1 Dec 1997 16:55:01 GMT""},{""version"":""v2"",""created"":""Mon, 23 Nov 1998 17:10:30 GMT""}]","2007-05-23"
"hep-th/9712017","Stephen F. Hewson","S. F. Hewson","An approach to F-theory","20 pages, no figures, latex","Nucl.Phys. B534 (1998) 513-530","10.1016/S0550-3213(98)00521-5","DAMTP-R-97-58","hep-th",,"  We consider BPS configurations in theories with two timelike directions from
the perspective of the supersymmetry algebra. We show that whereas a BPS state
in a theory with one timelike variable must have positive energy, in a theory
with two times any BPS state must have positive angular momentum in the
timelike plane, in that $Z_{0\tilde{0}}>0$, where $0$ and $\tilde{0}$ are the
two timelike directions. We consider some generic BPS solutions of theories
with two timelike directions, and then specialise to the study of the (10,2)
dimensional superalgebra for which the spinor operators generate 2-forms and
6-forms. We argue that the BPS configurations of this algebra relate to
F-theory in the same way that the BPS configurations of the eleven dimensional
supersymmetry algebra relate to M-theory. We show that the twelve dimensional
theory is one of fundamental 3-branes and 7-branes, along with their dual
partners. We then formulate the new intersection rules for these objects. Upon
reduction of this system we find the algebraic description of the IIB-branes
and the M-branes. Given these correspondences we may begin an algebraic study
of F-theory.
","[{""version"":""v1"",""created"":""Mon, 1 Dec 1997 16:08:41 GMT""}]","2009-10-30"
"hep-th/9712018","Katsushi Ito","Katsushi Ito and Sung-Kil Yang","A-D-E Singularity and Prepotentials in N=2 Supersymmetric Yang-Mills
  Theory","22 pages, latex, to be published in Int. J. Mod. Phys. A","Int.J.Mod.Phys. A13 (1998) 5373-5390","10.1142/S0217751X98002432","UTHEP-375","hep-th",,"  We calculate the instanton corrections in the effective prepotential for N=2
supersymmetric Yang-Mills theory with all A-D-E gauge groups from the
Seiberg-Witten geometry constructed out of the spectral curves of the affine
Toda lattice. The one-instanton contribution is determined explicitly by
solving the Gauss-Manin system associated with the A-D-E singularity. Our
results are in complete agreement with the ones obtained from the microscopic
instanton calculations.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 05:09:50 GMT""},{""version"":""v2"",""created"":""Mon, 16 Mar 1998 05:14:54 GMT""}]","2009-10-30"
"hep-th/9712019",,"J.S.Apps and J.S.Dowker","The C_2 heat-kernel coefficient in the presence of boundary
  discontinuities","25 pages, LaTeX","Class.Quant.Grav. 15 (1998) 1121-1139","10.1088/0264-9381/15/5/005","MUTP/97/17","hep-th",,"  We consider the heat-kernel on a manifold whose boundary is piecewise smooth.
The set of independent geometrical quantities required to construct an
expression for the contribution of the boundary discontinuities to the C_{2}
heat-kernel coefficient is derived in the case of a scalar field with Dirichlet
and Robin boundary conditions. The coefficient is then determined using
conformal symmetry and evaluation on some specific manifolds. For the Robin
case a perturbation technique is also developed and employed. The contributions
to the smeared heat-kernel coefficient and cocycle function are calculated.
Some incomplete results for spinor fields with mixed conditions are also
presented.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 12:14:45 GMT""}]","2009-10-30"
"hep-th/9712020",,"Massimo Bianchi (Dipartimento di Fisica, Universita` di Roma ``Tor
  Vergata'')","Open Strings and Dualities","Talk delivered at the V Korean-Italian Meeting on Relativistic
  Astrophysics, 18 pages, Latex","J.KoreanPhys.Soc.33:S510-S519,1998",,"ROM2F-97/52","hep-th",,"  In the fruitful interplay between gauge fields and strings and in many
conjectured M-theory dualities, open strings play a prominent role. We review
the construction of open-string descendants (un-orientifolds) of closed-string
theories admitting a generalized orientation reversal involution. We then
specialize the construction to some classes of non-supersymmetric models in
D=10 that have been recently considered in the context of duality without
supersymmetry. We also discuss the propagation of open and unoriented strings
on the NS pentabrane (N5-brane). This background is a prototype of the
configurations of branes and orientifold planes that represent a powerful
alternative to the geometric engineering of Supersymmetric Yang-Mills Theories.
The resulting description of D-branes in non-trivial backgrounds looks very
different from the one naively expected. In particular the very distinction
between different Dp-branes becomes ambiguous in the presence of strong
curvature effects.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 11:18:12 GMT""}]","2008-11-26"
"hep-th/9712021","Youngjai Kiem","Seungjoon Hyun, Youngjai Kiem, Hyeonjoon Shin","Infinite Lorentz boost along the M-theory circle and non-asymptotically
  flat solutions in supergravities","14 pages, Revtex","Phys.Rev. D57 (1998) 4856-4861","10.1103/PhysRevD.57.4856",,"hep-th",,"  Certain non-asymptotically flat but supersymmetric classical solution of the
type IIA supergravity can be interpreted as the infinitely-boosted version of
the D-particle solution along the M-theory circle. By a chain of T-dual
transformations, this analysis also applies to yield non-asymptotically flat
solutions from the asymptotically flat and (non)-extremal solutions with
intersecting D-strings and D five-branes of the type IIB supergravity
compactified on a five-torus. Under S-duality, the non-asymptotically flat
solutions in this context can in particular be used to describe the
(1+1)-dimensional CGHS type black holes via spontaneous compactifications.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 13:46:30 GMT""}]","2009-10-30"
"hep-th/9712022","Mourad","E. Dudas and J. Mourad","Solitons in the Horava-Witten supergravity","15 pages, LaTeX","Phys.Lett. B423 (1998) 281-292","10.1016/S0370-2693(98)00142-7","CERN-TH/97-334, LPTHE-ORSAY 97/66, LPTM 97/51","hep-th",,"  We study classical BPS five-brane solutions in the Horava-Witten
supergravity. The presence of the eleventh dimension add a new feature, namely
the dependence of the solution on this new coordinate. For gauge five-branes
with an instanton size less than the eleventh radius and in the neighborhood of
the center of the neutral five-brane, important corrections to the
ten-dimensional solution appear for all values of the string coupling constant.
We compute the mass and magnetic charge of the five-brane solitons and the
result is shown to agree with the membrane and five-brane quantization
conditions. Compactified to four dimensions, our solutions are interpreted as
axionic strings.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 13:59:18 GMT""}]","2009-10-30"
"math/9712205","Greg Kuperberg","Greg Kuperberg (UC Davis)","Quadrisecants of knots and links","7 pages. Figures added, retypeset in REVTeX, spelling corrected","J. Knot Theory Ramifications 3 (1994), 41-50",,,"math.GT",,"  We show that every non-trivial tame knot or link in R^3 has a quadrisecant,
i.e. four collinear points. The quadrisecant must be topologically non-trivial
in a precise sense. As an application, we show that a nonsingular, algebraic
surface in R^3 which is a knotted torus must have degree at least eight.
","[{""version"":""v1"",""created"":""Mon, 1 Dec 1997 18:16:43 GMT""},{""version"":""v2"",""created"":""Tue, 25 Jun 2002 04:59:23 GMT""}]","2007-05-23"
"math/9712208","David M. Bressoud","David M. Bressoud","Elementary Proof of MacMahon's Conjecture",,,,,"math.CO",,"  Major Percy A. MacMahon's first paper on plane partitions included a
conjectured generating function for symmetric plane partitions. This conjecture
was proven almost simultaneously by George Andrews and Ian Macdonald, Andrews
using the machinery of basic hypergeometric series and Macdonald employing his
knowledge of symmetric functions. The purpose of this paper is to simplify
Macdonald's proof by providing a direct, inductive proof of his formula which
expresses the sum of Schur functions whose partitions fit inside a rectangular
box as a ratio of determinants.
","[{""version"":""v1"",""created"":""Mon, 1 Dec 1997 18:16:22 GMT""}]","2007-05-23"
"math/9712209","Mihai Ciucu","M. Ciucu (Institute for Advanced Study), C. Krattenthaler (University
  of Vienna)","The number of centered lozenge tilings of a symmetric hexagon","19 pages, 5 figures","J. Combin. Theory Ser. A 86 (1999), 103-126",,,"math.CO",,"  Propp conjectured that the number of lozenge tilings of a semiregular hexagon
of sides $2n-1$, $2n-1$ and $2n$ which contain the central unit rhombus is
precisely one third of the total number of lozenge tilings. Motivated by this,
we consider the more general situation of a semiregular hexagon of sides $a$,
$a$ and $b$. We prove explicit formulas for the number of lozenge tilings of
these hexagons containing the central unit rhombus, and obtain Propp's
conjecture as a corollary of our results.
","[{""version"":""v1"",""created"":""Mon, 1 Dec 1997 20:32:43 GMT""}]","2021-06-01"
"math/9712210",,"Mladen Bestvina (University of Utah)","Real trees in topology, geometry, and group theory","46 pages",,,,"math.GT",,"  This is a survey of the theory of real trees and their applications.
","[{""version"":""v1"",""created"":""Mon, 1 Dec 1997 21:32:10 GMT""}]","2007-05-23"
"math/9712211","Joan Birman","Joan S. Birman (Columbia University), K.H. Ko, J.S. Lee","A new approach to the word and conjugacy problems in the braid groups","This updated version of ""A new approach to the word problem in the
  braid groups"" contains a new section on the conjugacy problem. 31 pages","Advances Math.139(1998),322-353",,,"math.GT",,"  A new presentation of the $n$-string braid group $B_n$ is studied. Using it,
a new solution to the word problem in $B_n$ is obtained which retains most of
the desirable features of the Garside-Thurston solution, and at the same time
makes possible certain computational improvements. We also give a related
solution to the conjugacy problem, but the improvements in its complexity are
not clear at this writing.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 13:54:06 GMT""},{""version"":""v2"",""created"":""Tue, 7 Apr 1998 19:32:36 GMT""}]","2007-05-23"
"math/9712249",,"Vladimir Tolstykh","Set theory is interpretable in the automorphism group of a free group",,,,"MAGNUS preprint #97-12-01A","math.GR",,"  In 1976 S. Shelah posed the following problem: for which variety V of
algebras the automorphism group of any free algebra F from V of ""large""
infinite rank interprets by means of first-order logic set theory (according to
his results, for every variety V the endomorphism semi-group of F interprets
set theory if rank(F) is an infinite cardinal greater than the power of the
language of V). There are examples of varieties for which the answer is
negative; one such an example, the variety of all algebras in empty language,
is due to Shelah (1973). The author earlier showed that the answer is positive
for any variety of vector spaces over a fixed division ring. In the present
paper it is proved that the same holds for the variety of all groups: the
automorphism group of any infinitely generated free group F interprets set
theory. It follows, in particular, that the group Aut(F) is as undecidable as
possible.
","[{""version"":""v1"",""created"":""Mon, 1 Dec 1997 18:41:28 GMT""}]","2007-05-23"
"nucl-th/9712005","Eugenio Marco","E. Marco and E. Oset","Mesonic and Binding Contributions to the Nuclear Drell-Yan Process","11 pages, LaTeX, 4 PostScript figures, submitted to Physics Letters B","Nucl.Phys. A645 (1999) 303-313","10.1016/S0375-9474(98)00607-1","FTUV/97-64 IFIC/97-94","nucl-th hep-ph",,"  We have evaluated the Drell-Yan cross section in nuclei paying special
attention to the meson cloud contribution from pion and rho-meson, for which an
accurate calculation using the meson nuclear spectral functions is used.
Similarly, the nucleonic contribution is evaluated in terms of a relativistic
nucleon spectral function. Fair agreement with experiment is found for
different nuclei and the results show a sizeable contribution from the
renormalized meson cloud. In order to reproduce the experiment a novel element
is introduced, consisting of a gradual energy loss of the incoming proton in
its pass through the nucleus which produces a strong A dependence at x_1 large.
","[{""version"":""v1"",""created"":""Mon, 1 Dec 1997 17:07:14 GMT""}]","2009-10-30"
"nucl-th/9712006","Miklos Adam Halasz","M. A. Halasz (1), J. V. Steele (2), G. Q. Li (1), G. E. Brown (1) ((1)
  SUNY Stony Brook, (2) The Ohio State University)","Photon Rates for Heavy-Ion Collisions from Hidden Local Symmetry","12 pages, 12 Postscript figures; discussion of thermal equilibrium
  rates expanded, minor corrections to text and graphs","Phys.Rev.C58:365-375,1998","10.1103/PhysRevC.58.365","SUNY-NTG-97-54","nucl-th",,"  We study photon production from the hidden local symmetry approach that
includes pions, rho and a1 mesons and compute the corresponding photon emission
rates from a hadronic gas in thermal equilibrium. Together with experimental
radiative decay widths of the background, these rates are used in a
relativistic transport model to calculate single photon spectra in heavy-ion
collisions at SPS energies. We then employ this effective theory to test three
scenarios for the chiral phase transition in high-temperature nuclear matter
including decreasing vector meson masses. Although all calculations respect the
upper bound set by the WA80 Collaboration, we find the scenarios could be
distinguished with more detailed data.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 00:43:24 GMT""},{""version"":""v2"",""created"":""Thu, 11 Dec 1997 19:47:52 GMT""}]","2008-11-26"
"nucl-th/9712007","Sourav Sarkar","Sourav Sarkar, Jan-e Alam, Pradip Roy, Abhee K. Dutt-Mazumder, Binayak
  Dutt-Roy and Bikash Sinha","Photons from Hadronic Matter at Finite Temperature","changed content, added references and figures.(30 pages, Figures
  included). To appear in Nuclear Physics A","Nucl.Phys. A634 (1998) 206-230","10.1016/S0375-9474(98)00159-6",,"nucl-th",,"  Temperature dependence of hadronic decay widths and masses are studied within
the framework of an effective Lagrangian approach. At finite temperature the
hadronic masses do not seem to follow a universal scaling law. Considering an
exhaustive set of hadronic reactions and vector meson decays we have estimated
the photon spectrum emitted from hot hadronic matter taking into account medium
effects through thermal loop corrections on the hadronic decay widths and
masses. An enhancement in photon emission rate is obtained when we use the
in-medium masses of vector mesons in our calculations. It is observed that the
effect of $\rho$ decay width on the photon spectra is negligible.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 05:50:30 GMT""},{""version"":""v2"",""created"":""Mon, 22 Dec 1997 07:14:26 GMT""},{""version"":""v3"",""created"":""Thu, 19 Mar 1998 04:14:50 GMT""}]","2009-10-30"
"nucl-th/9712008","Hitoshi Nakada","H. Nakada, T. Sebe and T. Otsuka","An efficient projection algorithm and its application to the spurious
  center-of-mass motion problem","Revtex 13 pages",,,,"nucl-th physics.comp-ph",,"  Based on the correspondence of projection to an eigenvalue problem via the
underlying group structure, we generalize the projection algorithm proposed by
Morrison et al. This algorithm is eligible for large-scale computations,
because we can avoid the accumulation of errors. As an example, we apply it to
the spurious c.m. motion in a multi-$\hbar\omega$ shell-model calculation. In
comparison with Lawson's method, the present method is exact and nevertheless
does not need longer CPU time. It is pointed out that the exact treatment of
the spurious c.m. motion is crucial to some physical quantities.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 09:29:04 GMT""}]","2007-05-23"
"nucl-th/9712009","Alexander Sibirtev","A. Sibirtsev and W. Cassing (Giessen Uni.)","$\rho$-Meson Production and Decay in Proton-Nucleus Collisions","27 pages, LaTeX, including 13 ps-figures, UGI-97-20, Nucl. Phys. A.,
  in press","Nucl.Phys. A629 (1998) 717-738","10.1016/S0375-9474(97)00647-7",,"nucl-th",,"  We analyze the production of $\rho$-mesons in $p + A$ reactions including
both the production by proton-nucleon as well as pion-nucleon collisions within
a coupled channel transport approach. The final state interactions of the
$\rho$-meson with nucleons are evaluated from a resonance model which allows to
extract elastic and inelastic cross sections. We include the latter final state
interactions, the $\rho$-meson decay into two pions as well as the final
pion-nucleon interactions within the transport approach. We find the invariant
mass distribution of pion pairs to be sensitive to the $\rho$-meson properties
in the nuclear medium. However, due to the strong final state interactions of
pions only light targets like $^{12}C$ might be suited to extract a
$\rho$-signal from the uncorrelated two pion background which carries
information about the in-medium properties of the $\rho$-meson.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 12:13:25 GMT""}]","2009-10-30"
"physics/9712004","Folkert Muller-Hoissen","A. Dimakis and F. Muller-Hoissen","Some aspects of noncommutative geometry and physics","16 pages, LaTeX, uses amssymb",,,"GOET-TP 99/97","math-ph gr-qc hep-th math.MP math.QA nlin.SI",,"  An introduction is given to some selected aspects of noncommutative geometry.
Simple examples in this context are provided by finite sets and lattices. As an
application, it is explained how the nonlinear Toda lattice and a discrete time
version of it can be understood as generalized sigma-models based on
noncommutative geometries. In particular, in this way one achieves a simple
understanding of the complete integrability of the Toda lattice. Furthermore,
generalized metric structures on finite sets and lattices are briefly
discussed.
","[{""version"":""v1"",""created"":""Mon, 1 Dec 1997 16:06:08 GMT""}]","2008-11-06"
"physics/9712005",,"Luis Gonzalez-Mestres (LPC College de France and LAPP Annecy)","Lorentz Symmetry Violation and High-Energy Cosmic Rays","Talk given at the Workshop on ""Topics in Astroparticle and
  Underground Physics"", Gran Sasso September 1997. 3 pages, LaTex, uses
  espcrc2.sty",,,,"physics.gen-ph",,"  We discuss possible violations of Poincare's relativity principle at energy
scales close to Planck scale and point out the potentialities of high-energy
cosmic-ray physics to uncover these new phenomena.
","[{""version"":""v1"",""created"":""Tue, 2 Dec 1997 00:09:53 GMT""}]","2007-05-23"
"physics/9712006","Vittot Michel","P. Duclos, P. Stovicek, M. Vittot","Perturbation of an eigenvalue from a dense point spectrum: a general
  Floquet Hamiltonian","AmsTex, 45 pages",,,"CPT-97/P.3559","math-ph math.FA math.MP nlin.CD quant-ph",,"  We consider a perturbed Floquet Hamiltonian $-i\partial_t + H + \beta
V(\omega t)$ in the Hilbert space $L^2([0,T],E,dt)$. Here $H$ is a self-adjoint
operator in $E$ with a discrete spectrum obeying a growing gap condition,
$V(t)$ is a symmetric bounded operator in $E$ depending on $t$
$2\pi$-periodically, $\omega = 2\pi/T$ is a frequency and $\beta$ is a coupling
constant. The spectrum $Spec(-i\partial_t + H)$ of the unperturbed part is pure
point and dense in $R$ for almost every $\omega$. This fact excludes
application of the regular perturbation theory. Nevertheless we show, for
almost all $\omega$ and provided $V(t)$ is sufficiently smooth, that the
perturbation theory still makes sense, however, with two modifications. First,
the coupling constant is restricted to a set $I$ which need not be an interval
but 0 is still a point of density of $I$. Second, the Rayleigh-Schrodinger
series are asymptotic to the perturbed eigen-value and the perturbed
eigen-vector.
","[{""version"":""v1"",""created"":""Mon, 1 Dec 1997 19:09:25 GMT""}]","2008-11-06"
